Fiscal _Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype,Return_To_Prison,Recidivism_Type
2011.0,2014.0,3.0,0.0,4.0,7.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,538.0,4.0,11.0,2.0,4.0,2.0,4.0,4.0,2.0,23.0,1.0,0.0
2011.0,2014.0,3.0,584.0,4.0,11.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,12.0,11.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,418.0,4.0,11.0,1.0,3.0,2.0,21.0,2.0,6.0,21.0,1.0,0.0
2011.0,2014.0,5.0,94.0,4.0,7.0,2.0,4.0,3.0,10.0,5.0,7.0,11.0,1.0,0.0
2011.0,2014.0,3.0,248.0,4.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,68.0,12.0,11.0,2.0,1.0,4.0,17.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,210.0,4.0,11.0,2.0,3.0,0.0,23.0,2.0,7.0,11.0,1.0,0.0
2011.0,2014.0,2.0,161.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,140.0,4.0,11.0,2.0,6.0,0.0,23.0,2.0,7.0,11.0,1.0,0.0
2011.0,2014.0,1.0,821.0,2.0,11.0,2.0,4.0,2.0,4.0,5.0,6.0,21.0,1.0,0.0
2011.0,2014.0,1.0,0.0,4.0,10.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,10.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,7.0,2.0,3.0,4.0,16.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,11.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,388.0,4.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,2.0,4.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,428.0,4.0,11.0,2.0,4.0,4.0,3.0,12.0,7.0,7.0,1.0,0.0
2011.0,2014.0,2.0,0.0,12.0,11.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,787.0,4.0,11.0,2.0,2.0,0.0,23.0,2.0,2.0,6.0,1.0,0.0
2011.0,2014.0,1.0,644.0,4.0,7.0,2.0,3.0,0.0,23.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,1.0,995.0,2.0,7.0,2.0,4.0,2.0,4.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,1.0,331.0,2.0,11.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2014.0,2017.0,2.0,0.0,0.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,2.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,476.0,4.0,11.0,2.0,3.0,0.0,23.0,3.0,2.0,23.0,1.0,0.0
2011.0,2014.0,1.0,386.0,2.0,11.0,2.0,4.0,2.0,4.0,5.0,2.0,6.0,1.0,0.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,10.0,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,377.0,2.0,7.0,2.0,1.0,3.0,25.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,1.0,130.0,12.0,11.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,580.0,4.0,2.0,1.0,4.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0
2011.0,2014.0,3.0,584.0,2.0,7.0,2.0,1.0,3.0,22.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,2.0,11.0,2.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,202.0,4.0,11.0,2.0,4.0,2.0,7.0,5.0,6.0,5.0,1.0,0.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,11.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,7.0,2.0,4.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,4.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,793.0,2.0,11.0,2.0,3.0,0.0,23.0,4.0,2.0,23.0,1.0,0.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,12.0,11.0,2.0,4.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,2.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,619.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,182.0,12.0,11.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,609.0,2.0,11.0,2.0,4.0,4.0,3.0,4.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,388.0,4.0,11.0,2.0,4.0,3.0,10.0,7.0,2.0,23.0,1.0,0.0
2011.0,2014.0,1.0,0.0,2.0,11.0,1.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,12.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,303.0,2.0,11.0,2.0,4.0,2.0,4.0,4.0,2.0,23.0,1.0,0.0
2011.0,2014.0,1.0,334.0,2.0,7.0,2.0,1.0,4.0,3.0,4.0,6.0,21.0,1.0,0.0
2011.0,2014.0,3.0,156.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,370.0,4.0,7.0,2.0,3.0,4.0,16.0,2.0,7.0,11.0,1.0,0.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,576.0,2.0,11.0,2.0,1.0,2.0,21.0,4.0,6.0,21.0,1.0,0.0
2011.0,2014.0,5.0,0.0,4.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,561.0,4.0,11.0,2.0,3.0,4.0,14.0,5.0,6.0,5.0,1.0,0.0
2011.0,2014.0,2.0,238.0,4.0,11.0,2.0,2.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,674.0,4.0,7.0,2.0,2.0,0.0,23.0,5.0,6.0,8.0,1.0,0.0
2011.0,2014.0,4.0,74.0,2.0,11.0,2.0,1.0,2.0,4.0,2.0,7.0,1.0,1.0,0.0
2011.0,2014.0,3.0,0.0,2.0,11.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,558.0,4.0,11.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,4.0,2.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,4.0,11.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,4.0,0.0,4.0,11.0,1.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,594.0,2.0,7.0,2.0,4.0,3.0,13.0,5.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,704.0,4.0,11.0,2.0,4.0,3.0,10.0,5.0,7.0,11.0,1.0,0.0
2011.0,2014.0,3.0,292.0,4.0,11.0,2.0,3.0,2.0,21.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,7.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,439.0,4.0,11.0,2.0,4.0,2.0,7.0,7.0,2.0,23.0,1.0,0.0
2011.0,2014.0,1.0,664.0,2.0,7.0,2.0,1.0,4.0,3.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,2.0,1065.0,4.0,11.0,2.0,2.0,0.0,23.0,5.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,852.0,4.0,2.0,2.0,3.0,2.0,21.0,5.0,2.0,23.0,1.0,0.0
2011.0,2014.0,1.0,384.0,2.0,11.0,2.0,4.0,3.0,13.0,5.0,7.0,15.0,1.0,0.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,642.0,4.0,11.0,2.0,4.0,4.0,14.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,196.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,4.0,0.0,4.0,11.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,99.0,4.0,7.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,2.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,2.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,11.0,2.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,10.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,2.0,10.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,1084.0,4.0,11.0,1.0,1.0,2.0,7.0,5.0,6.0,8.0,1.0,0.0
2011.0,2014.0,2.0,217.0,4.0,11.0,2.0,2.0,0.0,23.0,2.0,6.0,8.0,1.0,0.0
2011.0,2014.0,4.0,0.0,4.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,103.0,4.0,11.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,4.0,0.0,12.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,355.0,4.0,11.0,2.0,4.0,2.0,21.0,5.0,6.0,8.0,1.0,0.0
2011.0,2014.0,4.0,490.0,4.0,11.0,2.0,3.0,0.0,23.0,7.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,0.0,4.0,7.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,296.0,2.0,11.0,2.0,4.0,2.0,4.0,5.0,2.0,23.0,1.0,0.0
2011.0,2014.0,4.0,554.0,2.0,2.0,2.0,1.0,3.0,0.0,5.0,7.0,15.0,1.0,0.0
2011.0,2014.0,3.0,225.0,4.0,7.0,2.0,6.0,0.0,23.0,2.0,7.0,22.0,1.0,0.0
2011.0,2014.0,1.0,0.0,4.0,7.0,2.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,11.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,272.0,4.0,11.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,4.0,0.0,4.0,5.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,323.0,2.0,11.0,2.0,4.0,4.0,3.0,5.0,7.0,11.0,1.0,0.0
2011.0,2014.0,2.0,1033.0,4.0,7.0,2.0,4.0,0.0,5.0,2.0,7.0,22.0,1.0,0.0
2011.0,2014.0,2.0,0.0,4.0,11.0,2.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,1.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,288.0,4.0,11.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,1007.0,2.0,11.0,2.0,3.0,4.0,17.0,5.0,7.0,15.0,1.0,0.0
2011.0,2014.0,3.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,2.0,7.0,2.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,452.0,2.0,7.0,2.0,1.0,4.0,3.0,5.0,10.0,4.0,1.0,0.0
2011.0,2014.0,3.0,70.0,4.0,11.0,2.0,2.0,1.0,11.0,3.0,5.0,12.0,1.0,0.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,2.0,11.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,172.0,4.0,11.0,2.0,3.0,0.0,23.0,2.0,10.0,4.0,1.0,0.0
2011.0,2014.0,2.0,456.0,4.0,11.0,2.0,3.0,2.0,21.0,3.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,1032.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,6.0,5.0,1.0,0.0
2011.0,2014.0,5.0,0.0,4.0,11.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,290.0,2.0,7.0,2.0,4.0,3.0,13.0,5.0,6.0,8.0,1.0,0.0
2011.0,2014.0,1.0,93.0,4.0,11.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,1.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,11.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,0.0,4.0,11.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,10.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,148.0,4.0,7.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,5.0,0.0,4.0,10.0,2.0,3.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,10.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,10.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,4.0,11.0,1.0,1.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,5.0,0.0,4.0,7.0,2.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,11.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,676.0,4.0,11.0,2.0,3.0,2.0,4.0,4.0,2.0,23.0,1.0,0.0
2011.0,2014.0,2.0,558.0,2.0,11.0,2.0,4.0,2.0,4.0,5.0,7.0,11.0,1.0,0.0
2011.0,2014.0,2.0,0.0,4.0,11.0,1.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,267.0,4.0,7.0,2.0,4.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0
2011.0,2014.0,1.0,0.0,12.0,11.0,2.0,1.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,4.0,0.0,4.0,11.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,1.0,224.0,4.0,11.0,2.0,1.0,2.0,4.0,5.0,6.0,21.0,1.0,0.0
2011.0,2014.0,2.0,0.0,4.0,7.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,2.0,0.0,4.0,7.0,2.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
2011.0,2014.0,3.0,0.0,2.0,7.0,2.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0
